,company,Date,Open,High,Low,Close,No. of Shares
4878,ARUNAHTEL,2022-01-12,9.2000,9.3900,8.6000,8.8600,16191
4879,ARUNAHTEL,2022-01-11,9.0000,9.0000,8.5600,8.9700,49009
4880,ARUNAHTEL,2022-01-10,8.9600,9.5000,8.6900,8.6900,57240
4881,ARUNAHTEL,2022-01-07,9.6200,9.6200,9.1400,9.1400,79680
4882,ARUNAHTEL,2022-01-06,9.3500,9.9000,9.1500,9.6200,36482
4883,ARUNAHTEL,2022-01-05,9.3000,9.7400,9.0100,9.5100,25624
4884,ARUNAHTEL,2022-01-04,10.1000,10.1000,9.1500,9.3300,18839
4885,ARUNAHTEL,2022-01-03,9.9000,9.9000,9.1600,9.6200,34395
4886,BOMDYEING,2024-07-23,209.7000,230.0000,195.5500,226.2500,390256
4887,BOMDYEING,2024-07-22,203.3000,212.5000,201.0500,209.7000,137049
4888,BOMDYEING,2024-07-19,214.5000,215.3000,205.0000,205.7500,119695
4889,BOMDYEING,2024-07-18,221.0000,223.5500,214.0000,214.4500,219641
4890,BOMDYEING,2024-07-16,217.4500,231.3500,215.7000,221.7500,385186
4891,BOMDYEING,2024-07-15,216.1500,217.9500,212.6000,214.4500,143977
4892,BOMDYEING,2024-07-12,224.0000,224.0000,214.8500,215.6500,92748
4893,BOMDYEING,2024-07-11,221.2000,225.1000,220.7500,223.0500,101708
4894,BOMDYEING,2024-07-10,225.0000,226.4000,210.8500,220.7000,466363
4895,BOMDYEING,2024-07-09,210.7500,228.3500,210.7500,223.0500,679228
4896,BOMDYEING,2024-07-08,211.1000,215.6500,208.4500,210.7500,219978
4897,BOMDYEING,2024-07-05,214.6000,217.5000,209.4500,210.6500,140252
4898,BOMDYEING,2024-07-04,218.8000,220.0000,213.9500,214.5500,115226
4899,BOMDYEING,2024-07-03,217.0000,221.2500,214.2500,218.6500,284648
4900,BOMDYEING,2024-07-02,213.9500,219.3000,208.0000,216.5000,450485
4901,BOMDYEING,2024-07-01,213.5500,217.0000,209.3000,214.5000,467505
4902,BOMDYEING,2024-06-28,204.9500,214.4500,201.2000,211.0500,699739
4903,BOMDYEING,2024-06-27,204.3000,212.1000,198.5500,202.6500,585985
4904,BOMDYEING,2024-06-26,201.2500,205.1500,196.4000,201.3500,229745
4905,BOMDYEING,2024-06-25,198.5500,204.7500,196.1500,199.8500,319078
4906,BOMDYEING,2024-06-24,179.6000,207.0000,176.6000,197.9000,1316085
4907,BOMDYEING,2024-06-21,182.0000,189.1000,177.4500,181.1000,369254
4908,BOMDYEING,2024-06-20,172.2500,183.5000,170.1500,177.2000,478592
4909,BOMDYEING,2024-06-19,175.0000,175.8500,170.1000,171.3500,140107
4910,BOMDYEING,2024-06-18,178.3000,179.0000,174.1500,174.9000,164747
4911,BOMDYEING,2024-06-14,179.6000,182.5000,177.0000,177.8000,180612
4912,BOMDYEING,2024-06-13,174.7000,179.8000,172.7000,178.2000,165706
4913,BOMDYEING,2024-06-12,168.5000,173.9000,167.6000,172.9000,166630
4914,BOMDYEING,2024-06-11,165.4000,171.3500,164.4500,167.6500,94308
4915,BOMDYEING,2024-06-10,167.5000,169.5500,163.6000,164.1500,106242
4916,BOMDYEING,2024-06-07,164.3000,168.9500,162.2000,167.4000,124129
4917,BOMDYEING,2024-06-06,156.9000,164.6500,156.6000,163.2000,144490
4918,BOMDYEING,2024-06-05,150.0000,159.4000,144.0000,154.0000,348529
4919,BOMDYEING,2024-06-04,167.1000,167.1000,134.3500,147.4500,368045
4920,BOMDYEING,2024-06-03,167.8500,171.0500,165.7000,166.7500,67038
4921,BOMDYEING,2024-05-31,166.9500,166.9500,161.5000,164.1000,147061
4922,BOMDYEING,2024-05-30,170.1500,171.5500,165.2500,165.6500,78648
4923,BOMDYEING,2024-05-29,170.5000,174.4500,170.5000,171.8000,107206
4924,BOMDYEING,2024-05-28,176.0500,178.6000,169.5500,171.3500,80648
4925,BOMDYEING,2024-05-27,179.2500,181.6000,175.7500,176.9500,118507
4926,BOMDYEING,2024-05-24,182.7500,184.1000,180.0000,180.5000,50955
4927,BOMDYEING,2024-05-23,181.2500,186.0000,180.0000,181.1000,132967
4928,BOMDYEING,2024-05-22,188.6500,188.6500,181.6500,182.3000,110268
4929,BOMDYEING,2024-05-21,186.1000,196.8000,183.4000,187.3500,476929
4930,BOMDYEING,2024-05-18,181.4500,187.0000,178.9500,186.3500,177482
4931,BOMDYEING,2024-05-17,180.0000,184.5000,177.5500,180.1000,243173
4932,BOMDYEING,2024-05-16,187.7000,187.7000,177.7000,179.9000,389693
4933,BOMDYEING,2024-05-15,167.2500,189.1000,167.2500,185.0500,693064
4934,BOMDYEING,2024-05-14,165.6000,168.1000,164.6000,166.5500,36559
4935,BOMDYEING,2024-05-13,169.0000,169.8000,160.7000,165.9500,40921
4936,BOMDYEING,2024-05-10,167.8000,167.8000,160.0000,165.3000,102141
4937,BOMDYEING,2024-05-09,170.0000,175.2500,164.2000,164.9000,87138
4938,BOMDYEING,2024-05-08,169.3500,172.9000,169.3500,170.3000,103213
4939,BOMDYEING,2024-05-07,170.2000,174.4500,167.5000,169.3000,280043
4940,BOMDYEING,2024-05-06,181.6500,182.5000,173.5000,176.1500,328440
4941,BOMDYEING,2024-05-03,173.6000,180.8500,172.8500,178.8500,376874
4942,BOMDYEING,2024-05-02,173.0500,174.4500,171.0000,172.1000,68777
4943,BOMDYEING,2024-04-30,175.5500,177.0000,172.2000,172.9500,137635
4944,BOMDYEING,2024-04-29,166.6000,175.2500,166.6000,174.6000,229266
4945,BOMDYEING,2024-04-26,170.7000,171.5000,167.3000,167.7500,88779
4946,BOMDYEING,2024-04-25,169.7000,173.1000,168.0000,169.5000,148838
4947,BOMDYEING,2024-04-24,174.5500,176.3000,170.8500,171.5500,90321
4948,BOMDYEING,2024-04-23,172.5500,174.0000,170.1000,173.3500,38583
4949,BOMDYEING,2024-04-22,165.9500,171.8000,165.9500,169.7500,124388
4950,BOMDYEING,2024-04-19,163.6500,165.8000,159.2000,164.0000,60729
4951,BOMDYEING,2024-04-18,166.4000,169.0000,163.1000,163.8500,68521
4952,BOMDYEING,2024-04-16,166.2000,169.6000,165.0500,167.0500,55516
4953,BOMDYEING,2024-04-15,163.0500,168.4000,158.3500,166.2000,118045
4954,BOMDYEING,2024-04-12,169.0000,170.1500,165.7000,166.1500,88925
4955,BOMDYEING,2024-04-10,172.0500,172.0500,168.5000,170.1500,38222
4956,BOMDYEING,2024-04-09,171.9500,175.4000,168.3500,170.8000,155043
4957,BOMDYEING,2024-04-08,171.4500,174.8000,170.2500,170.8500,78916
4958,BOMDYEING,2024-04-05,171.0500,175.3000,168.8000,171.1000,62388
4959,BOMDYEING,2024-04-04,175.4000,177.4000,170.5000,171.4500,139142
4960,BOMDYEING,2024-04-03,165.5500,179.7000,164.9000,175.4000,1423362
4961,BOMDYEING,2024-04-02,163.1500,168.6000,159.2500,166.9000,95631
4962,BOMDYEING,2024-04-01,161.7000,163.6000,159.7500,161.6000,76955
4963,BOMDYEING,2024-03-28,152.4500,161.6000,152.4500,159.2000,1207353
4964,BOMDYEING,2024-03-27,150.6000,158.0000,150.6000,154.8000,132305
4965,BOMDYEING,2024-03-26,155.1500,156.7500,150.2500,150.6000,75953
4966,BOMDYEING,2024-03-22,155.5000,157.6000,154.0000,155.2000,74688
4967,BOMDYEING,2024-03-21,152.0000,156.2500,151.4000,155.6500,84199
4968,BOMDYEING,2024-03-20,149.8000,154.0500,147.1000,150.2000,91370
4969,BOMDYEING,2024-03-19,153.8000,154.0000,149.1000,149.8500,58367
4970,BOMDYEING,2024-03-18,158.6500,161.9500,153.0000,153.4000,100015
4971,BOMDYEING,2024-03-15,157.6500,164.7000,151.6000,159.3000,303256
4972,BOMDYEING,2024-03-14,140.4500,158.4500,138.0000,155.1000,178794
4973,BOMDYEING,2024-03-13,159.2000,159.4500,138.0000,140.6500,162368
4974,BOMDYEING,2024-03-12,167.0000,167.0000,157.1500,158.8000,119834
4975,BOMDYEING,2024-03-11,172.2500,172.4500,163.1500,164.7000,88849
4976,BOMDYEING,2024-03-07,173.0000,177.4000,171.0500,172.3500,75419
4977,BOMDYEING,2024-03-06,181.2000,181.9500,167.2000,171.0500,164921
4978,BOMDYEING,2024-03-05,185.2500,187.0000,180.4000,181.4500,143833
4979,BOMDYEING,2024-03-04,183.3000,188.0500,180.5000,187.2000,119470
4980,BOMDYEING,2024-03-01,175.9500,187.6000,175.8000,184.9000,141679
4981,BOMDYEING,2024-02-29,174.7500,174.7500,169.0000,172.9500,97115
4982,BOMDYEING,2024-02-28,183.7500,185.8000,172.8500,175.0000,137537
4983,BOMDYEING,2024-02-27,179.4000,186.9000,177.5500,182.1000,159459
4984,BOMDYEING,2024-02-26,181.2000,181.2000,175.2500,178.1000,87549
4985,BOMDYEING,2024-02-23,179.0000,183.1500,178.3000,180.0000,78455
4986,BOMDYEING,2024-02-22,179.1500,179.9500,173.4000,178.6000,62465
4987,BOMDYEING,2024-02-21,181.1000,183.9000,176.5000,177.7000,223464
4988,BOMDYEING,2024-02-20,174.0000,183.5000,173.1000,179.6500,324655
4989,BOMDYEING,2024-02-19,174.9000,180.8000,172.7000,173.8500,70904
4990,BOMDYEING,2024-02-16,180.8500,180.8500,172.9500,174.0000,101820
4991,BOMDYEING,2024-02-15,173.5500,182.8000,172.0000,178.0000,347576
4992,BOMDYEING,2024-02-14,166.8500,174.4000,164.3000,172.0000,184930
4993,BOMDYEING,2024-02-13,157.5500,170.4000,154.0000,169.6000,237337
4994,BOMDYEING,2024-02-12,175.1500,175.1500,155.2500,157.0000,151501
4995,BOMDYEING,2024-02-09,189.8500,189.8500,169.2500,172.0000,489048
4996,BOMDYEING,2024-02-08,194.9500,194.9500,182.0000,185.9500,256790
4997,BOMDYEING,2024-02-07,185.1000,194.5000,184.5500,188.8000,313552
4998,BOMDYEING,2024-02-06,182.6500,187.0000,181.0000,184.8500,166676
4999,BOMDYEING,2024-02-05,180.2500,187.5000,178.5500,182.4500,293119
5000,BOMDYEING,2024-02-02,185.6000,185.8500,179.0000,180.3500,206135
5001,BOMDYEING,2024-02-01,186.6500,188.9000,180.8500,184.2500,265679
5002,BOMDYEING,2024-01-31,182.2000,189.9500,182.2000,185.7500,402736
5003,BOMDYEING,2024-01-30,177.0000,191.5000,172.8000,181.7500,803834
5004,BOMDYEING,2024-01-29,182.0000,183.2500,174.5000,175.7500,337080
5005,BOMDYEING,2024-01-25,170.1500,184.9000,170.0000,182.0500,1376858
5006,BOMDYEING,2024-01-24,144.7500,171.0000,144.7500,168.8500,1559743
5007,BOMDYEING,2024-01-23,156.7500,157.4000,141.5000,144.7500,207931
5008,BOMDYEING,2024-01-22,155.4000,155.4000,155.4000,155.4000,0
5009,BOMDYEING,2024-01-20,155.6000,157.1500,154.5500,156.0000,92055
5010,BOMDYEING,2024-01-19,156.2500,157.7500,154.7500,155.4000,74782
5011,BOMDYEING,2024-01-18,155.8500,157.6000,149.0000,154.8500,135321
5012,BOMDYEING,2024-01-17,155.9000,159.0000,154.0000,156.1500,137448
5013,BOMDYEING,2024-01-16,162.8500,164.4500,155.4500,158.1000,210485
5014,BOMDYEING,2024-01-15,161.7500,165.5500,159.2500,162.0500,449535
5015,BOMDYEING,2024-01-12,160.0000,164.1500,157.6000,159.5500,346172
5016,BOMDYEING,2024-01-11,160.8000,162.1000,156.7000,157.6000,155260
5017,BOMDYEING,2024-01-10,159.7500,162.0000,155.1000,159.1000,152398
5018,BOMDYEING,2024-01-09,158.3500,163.3000,156.6000,157.1500,102524
5019,BOMDYEING,2024-01-08,160.2500,162.6000,156.9500,157.2000,201724
5020,BOMDYEING,2024-01-05,162.0000,164.3000,158.2500,160.3000,240786
5021,BOMDYEING,2024-01-04,152.3500,162.3000,152.3500,161.0500,594601
5022,BOMDYEING,2024-01-03,152.1500,154.0000,152.0500,152.9500,27207
5023,BOMDYEING,2024-01-02,155.7500,156.3000,151.8000,153.4000,96189
5024,BOMDYEING,2024-01-01,154.9000,158.7000,154.8500,155.5000,102137
5025,BOMDYEING,2023-12-29,149.5500,155.0500,148.2000,153.9000,189781
5026,BOMDYEING,2023-12-28,152.0500,152.8000,148.8000,149.3500,48286
5027,BOMDYEING,2023-12-27,154.0000,154.8500,150.0500,151.8000,47940
5028,BOMDYEING,2023-12-26,151.0000,154.3500,147.9500,152.6000,80266
5029,BOMDYEING,2023-12-22,151.0000,153.0000,148.8000,150.3500,51921
5030,BOMDYEING,2023-12-21,142.1500,151.7000,142.1500,150.3500,111263
5031,BOMDYEING,2023-12-20,154.0000,155.0000,144.7500,145.6000,185491
5032,BOMDYEING,2023-12-19,153.9500,157.5000,152.2000,153.4500,107245
5033,BOMDYEING,2023-12-18,152.4500,154.3500,151.3000,153.4500,56771
5034,BOMDYEING,2023-12-15,153.0000,154.6500,150.3500,151.4500,59528
5035,BOMDYEING,2023-12-14,155.0000,155.0000,151.8500,152.4000,134741
5036,BOMDYEING,2023-12-13,153.8500,155.6000,151.9500,153.0500,56781
5037,BOMDYEING,2023-12-12,157.0500,159.0000,151.6500,152.7000,175112
5038,BOMDYEING,2023-12-11,156.3500,158.7000,156.0500,156.6000,117325
5039,BOMDYEING,2023-12-08,156.6500,161.5000,154.5500,156.3500,248189
5040,BOMDYEING,2023-12-07,153.0500,158.8500,152.5500,156.2000,198479
5041,BOMDYEING,2023-12-06,153.8500,156.5000,152.0000,153.4500,246751
5042,BOMDYEING,2023-12-05,153.6500,157.5000,152.2000,153.0500,98752
5043,BOMDYEING,2023-12-04,154.5000,157.2000,152.2500,153.6000,215119
5044,BOMDYEING,2023-12-01,155.1000,159.4000,150.5000,152.8500,135776
5045,BOMDYEING,2023-11-30,162.0000,162.4000,151.0000,154.5500,271766
5046,BOMDYEING,2023-11-29,168.8000,168.8000,160.2000,161.5500,257854
5047,BOMDYEING,2023-11-28,166.9500,169.9500,164.7500,166.3500,276356
5048,BOMDYEING,2023-11-24,163.0500,165.8500,161.0000,164.6000,216469
5049,BOMDYEING,2023-11-23,169.0500,184.3000,163.5500,164.5000,452524
5050,BOMDYEING,2023-11-22,164.2500,174.7500,164.2500,168.8000,975046
5051,BOMDYEING,2023-11-21,161.5000,165.4000,161.4500,163.8000,192842
5052,BOMDYEING,2023-11-20,165.0500,166.5000,161.0000,161.5000,302119
5053,BOMDYEING,2023-11-17,158.7500,167.1500,157.5000,164.9500,394940
5054,BOMDYEING,2023-11-16,159.0000,159.9500,157.4000,157.6500,232576
5055,BOMDYEING,2023-11-15,157.0000,161.8000,157.0000,158.4500,114340
5056,BOMDYEING,2023-11-13,156.6500,158.9500,153.6000,156.9000,116490
5057,BOMDYEING,2023-11-10,154.4500,155.7000,152.9500,154.6500,162708
5058,BOMDYEING,2023-11-09,158.0500,158.0500,153.1500,154.1000,294361
5059,BOMDYEING,2023-11-08,160.0500,162.3500,145.3000,157.6000,876311
5060,BOMDYEING,2023-11-07,158.7500,162.9500,157.0000,160.1500,648408
5061,BOMDYEING,2023-11-06,158.6500,161.0000,155.8000,159.3500,512011
5062,BOMDYEING,2023-11-03,162.7500,163.8500,156.0500,156.6500,423216
5063,BOMDYEING,2023-11-02,162.2500,167.8000,160.8500,161.9500,725439
5064,BOMDYEING,2023-11-01,160.0500,164.8000,159.2000,160.9500,267811
5065,BOMDYEING,2023-10-31,155.9500,162.6500,154.9000,159.5500,336427
5066,BOMDYEING,2023-10-30,150.2500,156.2500,147.8500,154.8500,275168
5067,BOMDYEING,2023-10-27,148.7500,153.9500,148.7500,149.6500,267883
5068,BOMDYEING,2023-10-26,148.3500,149.0500,140.1000,147.7500,351506
5069,BOMDYEING,2023-10-25,152.9000,154.8000,146.8500,149.5000,376507
5070,BOMDYEING,2023-10-23,165.7000,167.4000,150.0500,151.3000,661404
5071,BOMDYEING,2023-10-20,156.9000,176.9500,156.9000,164.5000,2028825
5072,BOMDYEING,2023-10-19,156.9000,158.7500,155.4000,156.8500,118274
5073,BOMDYEING,2023-10-18,155.7000,160.0000,151.8500,156.2000,415414
5074,BOMDYEING,2023-10-17,156.9000,160.8500,154.0000,154.9500,226915
5075,BOMDYEING,2023-10-16,154.0000,155.0000,150.7000,151.7000,106224
5076,BOMDYEING,2023-10-13,155.2500,158.4500,152.6500,153.2000,152423
5077,BOMDYEING,2023-10-12,154.7500,159.0000,153.5500,155.4000,295906
5078,BOMDYEING,2023-10-11,151.4000,157.8500,150.5500,154.5000,335099
5079,BOMDYEING,2023-10-10,143.8000,153.0000,142.0500,149.9500,608497
5080,BOMDYEING,2023-10-09,140.0500,144.6000,140.0000,141.3000,147505
